Molec_name	Conn_12	Conn_17	Conn_2	Conn_23	Conn_3	Conn_34	Conn_4	Conn_45	Conn_67	Conn_7	Ox_N1	Ox_O2	Ox_O3	Ox_N4	Ox_O5	Ox_O6	Central_bond	LS	Ox_state	DHI/DHICA	G_rel	E_S1	f_S1	E_S2	f_S2	E_S3	f_S3	G_rel_norm	E_S1_norm	E_S2_norm	E_S3_norm	log_f_S1_norm	log_f_S2_norm	log_f_S3_norm
s.lin.t.47.0.000-000	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	107.5	4.15	0.4229	4.24	0.4081	4.30	0.3162	0.8824	0.740	0.734	0.714	0.7646	0.8098	0.7059
s.lin.t.77.0.000-000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	107.9	4.23	0.4708	4.29	0.2981	4.46	0.4938	0.8839	0.777	0.760	0.810	0.7824	0.7563	0.7793
d.lin.t.33.1.100-100	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	113.0	2.22	0.1103	2.29	0.0013	2.81	0.5107	0.9024	-0.155	-0.281	-0.173	0.5420	-0.1702	0.7848
d.lin.c.34.1.100-100	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	124.1	1.52	0.1143	1.88	0.0768	2.22	0.2667	0.9401	-0.480	-0.495	-0.524	0.5479	0.5251	0.6778
d.lin.c.37.1.100-100	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	125.8	1.51	0.1085	1.76	0.0507	2.11	0.2346	0.9456	-0.485	-0.557	-0.589	0.5393	0.4543	0.6567
d.lin.c.37.1.100-001	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	100.2	1.87	0.1377	2.13	0.0089	2.75	0.2918	0.8541	-0.318	-0.365	-0.208	0.5788	0.1577	0.6926
s.lin.t.33.1.000-101	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	98.8	1.89	0.0739	2.58	0.0323	2.66	0.0108	0.8484	-0.309	-0.130	-0.262	0.4757	0.3774	0.1499
s.lin.c.34.1.000-101	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	99.8	1.95	0.0204	2.69	0.0133	2.78	0.0017	0.8525	-0.281	-0.073	-0.190	0.2624	0.2262	-0.1545
s.lin.c.37.1.000-101	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	99.0	1.98	0.0185	2.39	0.0848	2.55	0.0170	0.8492	-0.267	-0.229	-0.327	0.2462	0.5420	0.2246
d.lin.t.44.1.100-100	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	142.2	1.11	0.2067	1.18	0.0025	1.56	0.2131	0.9949	-0.671	-0.859	-0.917	0.6461	-0.0588	0.6409
d.lin.t.47.1.100-100	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1	144.0	1.10	0.0405	1.18	0.1204	1.64	0.2115	1.0000	-0.675	-0.859	-0.869	0.3760	0.6017	0.6397
d.cyc.34.67.0.100-00x	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	93.6	3.63	0.2329	3.70	0.0018	3.96	0.2922	0.8266	0.499	0.453	0.512	0.6658	-0.1148	0.6929
s.lin.c.34.1.101-000	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	98.1	1.98	0.1013	2.64	0.0474	2.80	0.0524	0.8455	-0.267	-0.099	-0.179	0.5279	0.4428	0.4099
s.lin.t.44.1.000-101	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	99.3	1.99	0.0196	2.58	0.0070	2.82	0.0166	0.8504	-0.262	-0.130	-0.167	0.2558	0.1167	0.2207
s.lin.t.47.1.000-101	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	99.7	1.96	0.0155	2.24	0.0334	2.54	0.0419	0.8520	-0.276	-0.307	-0.333	0.2169	0.3831	0.3731
d.lin.t.77.1.001-001	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	93.8	1.61	0.1270	1.89	0.0006	2.68	0.3063	0.8275	-0.439	-0.490	-0.250	0.5654	-0.3020	0.7006
d.lin.t.77.1.100-001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	121.3	1.34	0.2632	1.68	0.0054	2.13	0.1211	0.9310	-0.564	-0.599	-0.577	0.6861	0.0725	0.5479
d.lin.t.77.1.001-100	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	121.3	1.34	0.2632	1.68	0.0054	2.13	0.1212	0.9310	-0.564	-0.599	-0.577	0.6861	0.0725	0.5480
s.lin.c.37.1.101-000	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	98.3	1.90	0.0577	2.53	0.0323	2.59	0.0054	0.8464	-0.304	-0.156	-0.304	0.4347	0.3774	0.0358
s.lin.t.47.1.101-000	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	1	100.0	2.02	0.0192	2.60	0.0036	2.76	0.0221	0.8533	-0.248	-0.120	-0.202	0.2524	0.0034	0.2678
s.lin.t.77.1.000-101	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	98.2	1.80	0.0319	2.16	0.0121	2.30	0.1395	0.8459	-0.350	-0.349	-0.476	0.3365	0.2100	0.5711
d.lin.t.33.2.111-100	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	2	1	93.8	2.13	0.0560	2.43	0.0005	2.62	0.0311	0.8275	-0.197	-0.208	-0.286	0.4297	-0.3331	0.3241
d.lin.c.34.2.111-100	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	2	1	106.7	1.43	0.0980	2.14	0.1615	2.34	0.1857	0.8794	-0.522	-0.359	-0.452	0.5224	0.6518	0.6182
d.lin.c.37.2.111-100	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	2	1	106.4	1.48	0.0278	2.29	0.3411	2.41	0.0458	0.8782	-0.499	-0.281	-0.411	0.3137	0.7792	0.3878
d.lin.c.37.2.111-001	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	2	1	82.9	1.76	0.1094	2.35	0.0039	2.45	0.0027	0.7778	-0.369	-0.250	-0.387	0.5407	0.0170	-0.0783
s.lin.t.33.2.101-101	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	2	1	92.0	1.83	0.1233	1.99	0.0131	2.82	0.0002	0.8197	-0.336	-0.438	-0.167	0.5605	0.2236	-0.5068
s.lin.t.33.2.101-011	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	2	1	85.5	1.88	0.0992	1.99	0.0303	2.38	0.0000	0.7902	-0.313	-0.438	-0.429	0.5244	0.3665	-1.0000
s.lin.c.34.2.101-101	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	2	1	92.7	1.96	0.0617	2.04	0.0289	2.87	0.0514	0.8228	-0.276	-0.411	-0.137	0.4458	0.3585	0.4068
s.lin.c.34.2.101-011	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	2	1	83.4	1.68	0.1534	2.04	0.0225	2.42	0.0016	0.7802	-0.406	-0.411	-0.405	0.5966	0.3158	-0.1645
s.lin.c.37.2.101-101	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	2	1	92.1	1.88	0.0484	2.01	0.0325	2.75	0.1018	0.8201	-0.313	-0.427	-0.208	0.4056	0.3785	0.5193
s.lin.c.37.2.101-011	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	2	1	83.2	1.76	0.1407	2.02	0.0274	2.45	0.0021	0.7792	-0.369	-0.422	-0.387	0.5823	0.3494	-0.1197
s.lin.t.33.2.011-101	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	2	1	85.1	1.88	0.0999	1.96	0.0284	2.38	0.0000	0.7883	-0.313	-0.453	-0.429	0.5256	0.3555	-1.0000
s.lin.t.33.2.011-011	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	2	1	78.7	1.89	0.1173	1.92	0.0027	2.38	0.0000	0.7569	-0.309	-0.474	-0.429	0.5522	-0.0457	-1.0000
s.lin.c.34.2.011-101	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	2	1	86.2	1.91	0.0614	2.02	0.0216	2.37	0.0000	0.7935	-0.299	-0.422	-0.435	0.4450	0.3088	-1.0000
s.lin.c.34.2.011-011	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	2	1	77.5	1.79	0.1410	1.91	0.0122	2.37	0.0000	0.7507	-0.355	-0.479	-0.435	0.5827	0.2114	-1.0000
s.lin.c.37.2.011-101	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	2	1	86.0	1.91	0.0655	1.98	0.0261	2.36	0.0000	0.7926	-0.299	-0.443	-0.440	0.4557	0.3411	-1.0000
s.lin.c.37.2.011-011	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	2	1	77.4	1.85	0.1248	1.91	0.0041	2.37	0.0001	0.7502	-0.327	-0.479	-0.435	0.5625	0.0256	-0.6209
d.lin.c.34.2.100-111	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	2	1	91.9	2.07	0.0574	2.51	0.1178	2.74	0.0851	0.8193	-0.225	-0.167	-0.214	0.4338	0.5980	0.4898
d.lin.t.44.2.111-100	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	2	1	111.1	1.50	0.1123	2.15	0.2304	2.26	0.0673	0.8956	-0.490	-0.354	-0.500	0.5450	0.7123	0.4511
d.lin.t.47.2.111-100	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	2	1	114.8	1.46	0.0869	1.95	0.2898	2.18	0.0051	0.9088	-0.508	-0.458	-0.548	0.5025	0.7514	0.0264
s.lin.t.44.2.101-101	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	2	1	92.9	2.03	0.0284	2.04	0.0126	2.94	0.0025	0.8236	-0.244	-0.411	-0.095	0.3172	0.2169	-0.0910
s.lin.t.44.2.101-011	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	2	1	84.6	1.82	0.0863	2.03	0.0189	2.36	0.0002	0.7860	-0.341	-0.417	-0.440	0.5014	0.2861	-0.5068
s.lin.t.47.2.101-101	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	2	1	93.7	1.96	0.0185	2.08	0.0205	2.56	0.0474	0.8271	-0.276	-0.391	-0.321	0.2462	0.2999	0.3934
s.lin.t.47.2.101-011	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	2	1	84.0	1.89	0.0745	2.01	0.0146	2.40	0.0002	0.7831	-0.309	-0.427	-0.417	0.4770	0.2421	-0.5068
s.lin.t.44.2.011-101	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	2	1	84.6	1.82	0.0863	2.03	0.0189	2.36	0.0002	0.7860	-0.341	-0.417	-0.440	0.5014	0.2861	-0.5068
s.lin.t.44.2.011-011	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	2	1	76.4	1.68	0.1798	1.90	0.0000	2.33	0.0000	0.7449	-0.406	-0.484	-0.458	0.6230	-1.0000	-1.0000
s.lin.t.47.2.011-101	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	2	1	85.5	1.82	0.0967	1.95	0.0248	2.43	0.0001	0.7902	-0.341	-0.458	-0.399	0.5202	0.3324	-0.6209
s.lin.t.47.2.011-011	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	2	1	76.0	1.71	0.1479	1.90	0.0081	2.33	0.0007	0.7428	-0.392	-0.484	-0.458	0.5906	0.1416	-0.3006
d.lin.c.37.2.100-111	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	2	1	91.1	2.17	0.0579	2.58	0.1306	2.79	0.0060	0.8157	-0.179	-0.130	-0.185	0.4352	0.6156	0.0532
d.lin.t.47.2.100-111	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	2	1	112.9	1.42	0.0980	2.17	0.2447	2.30	0.0744	0.9021	-0.527	-0.344	-0.476	0.5224	0.7226	0.4677
d.lin.t.77.2.111-100	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	2	1	107.6	1.23	0.0348	2.15	0.2782	2.45	0.1086	0.8827	-0.615	-0.354	-0.387	0.3509	0.7445	0.5299
d.lin.t.77.2.111-001	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	2	1	86.4	1.77	0.1318	2.23	0.0121	2.68	0.2447	0.7944	-0.364	-0.313	-0.250	0.5715	0.2100	0.6637
s.lin.t.77.2.101-101	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	2	1	94.7	1.94	0.0264	1.95	0.0154	3.05	0.0009	0.8313	-0.285	-0.458	-0.030	0.3051	0.2512	-0.2592
s.lin.t.77.2.101-011	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	2	1	85.0	1.87	0.0595	1.98	0.0411	2.37	0.0684	0.7879	-0.318	-0.443	-0.435	0.4398	0.4185	0.4538
s.lin.t.77.2.011-101	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	2	1	85.0	1.87	0.0595	1.98	0.0411	2.37	0.0685	0.7879	-0.318	-0.443	-0.435	0.4398	0.4185	0.4541
s.lin.t.77.2.011-011	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	2	1	75.6	1.75	0.1287	1.86	0.0001	2.38	0.0001	0.7407	-0.374	-0.505	-0.429	0.5676	-0.6075	-0.6209
d.lin.t.33.3.111-111	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	3	1	79.2	2.42	0.0015	2.43	0.0000	2.62	0.2086	0.7594	-0.063	-0.208	-0.286	-0.1699	-1.0000	0.6374
d.lin.t.34.3.111-111	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	3	1	76.9	2.41	0.0001	2.72	0.0877	2.77	0.0117	0.7476	-0.067	-0.057	-0.196	-0.6186	0.5477	0.1631
d.lin.t.37.3.111-111	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	3	1	76.8	2.40	0.0004	2.63	0.1961	2.76	0.0132	0.7470	-0.072	-0.104	-0.202	-0.3889	0.6849	0.1830
d.lin.t.44.3.111-111	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	3	1	76.4	2.76	0.0178	2.83	0.0000	2.88	0.0744	0.7449	0.095	0.000	-0.131	0.2398	-1.0000	0.4677
d.lin.t.47.3.111-111	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	3	1	81.3	2.69	0.1481	2.74	0.0010	2.81	0.0007	0.7699	0.063	-0.047	-0.173	0.5908	-0.2150	-0.3006
d.lin.t.77.3.111-111	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	3	1	84.0	2.77	0.0000	2.77	0.1335	2.80	0.0556	0.7831	0.100	-0.031	-0.179	-1.0000	0.6193	0.4197
d.cyc.34.54.1.100-0x1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	83.2	1.20	0.0163	1.90	0.0903	2.83	0.1819	0.7792	-0.629	-0.484	-0.161	0.2253	0.5527	0.6148
d.cyc.34.54.2.111-0x1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	2	1	59.4	1.04	0.0063	1.88	0.0403	2.58	0.0004	0.6436	-0.703	-0.495	-0.310	0.0678	0.4151	-0.3927
d.cyc.34.76.2.111-01x	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	2	1	63.3	0.91	0.0058	1.76	0.0359	2.59	0.0005	0.6692	-0.763	-0.557	-0.304	0.0541	0.3954	-0.3559
d.cyc.34.76.2.111-10x	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	2	1	61.8	1.62	0.0938	2.28	0.1240	2.37	0.2178	0.6596	-0.434	-0.286	-0.435	0.5152	0.6067	0.6445
d.lin.c.33.2.100-111	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	2	1	91.2	2.13	0.0595	2.40	0.0015	2.54	0.0211	0.8162	-0.197	-0.224	-0.333	0.4398	-0.1459	0.2602
d.lin.c.77.2.001-111	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	2	1	81.8	1.80	0.1210	2.33	0.0299	2.77	0.0242	0.7724	-0.350	-0.260	-0.196	0.5573	0.3643	0.2828
d.lin.c.77.2.100-111	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	2	1	112.3	1.34	0.0757	1.97	0.1907	2.12	0.0169	0.8999	-0.564	-0.448	-0.583	0.4797	0.6801	0.2236
d.lin.t.33.2.100-111	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	2	1	93.8	2.13	0.0560	2.43	0.0005	2.62	0.0313	0.8275	-0.197	-0.208	-0.286	0.4297	-0.3331	0.3251
d.lin.t.44.2.100-111	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	2	1	111.0	1.50	0.1123	2.15	0.2297	2.26	0.0679	0.8953	-0.490	-0.354	-0.500	0.5450	0.7118	0.4526
d.lin.t.47.1.100-001	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	118.9	1.21	0.2201	1.45	0.0278	2.04	0.1016	0.9229	-0.624	-0.719	-0.631	0.6565	0.3518	0.5190
d.lin.t.47.2.111-001	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	2	1	85.6	1.73	0.1091	2.23	0.0152	2.64	0.1861	0.7907	-0.383	-0.313	-0.274	0.5402	0.2489	0.6186
d.lin.t.77.2.001-111	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	2	1	86.4	1.77	0.1317	2.23	0.0121	2.68	0.2446	0.7944	-0.364	-0.313	-0.250	0.5714	0.2100	0.6636
d.lin.t.77.2.100-111	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	2	1	107.6	1.23	0.0349	2.15	0.2780	2.45	0.1086	0.8827	-0.615	-0.354	-0.387	0.3514	0.7444	0.5299
s.cyc.34.45.2.011-1x1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	2	1	56.3	1.64	0.0639	1.91	0.0223	2.58	0.0000	0.6221	-0.425	-0.479	-0.310	0.4516	0.3143	-1.0000
s.cyc.34.45.2.101-1x1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	2	1	65.9	1.53	0.0494	1.97	0.0325	3.19	0.0003	0.6854	-0.476	-0.448	0.054	0.4089	0.3785	-0.4400
s.cyc.34.54.1.000-1x1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	74.9	1.67	0.0161	2.76	0.0047	3.06	0.0490	0.7369	-0.411	-0.036	-0.024	0.2232	0.0488	0.3989
s.cyc.34.54.2.011-1x1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	2	1	57.7	1.40	0.0647	1.94	0.0230	2.49	0.0000	0.6320	-0.536	-0.464	-0.363	0.4536	0.3195	-1.0000
s.cyc.34.54.2.101-1x1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	2	1	61.9	1.75	0.0231	1.99	0.0372	3.09	0.0227	0.6602	-0.374	-0.438	-0.006	0.2830	0.4015	0.2722
s.cyc.34.67.1.000-11x	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	79.5	1.60	0.0084	2.66	0.0087	2.91	0.0351	0.7609	-0.443	-0.089	-0.113	0.1154	0.1538	0.3440
s.cyc.34.67.2.011-11x	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	2	1	62.2	1.48	0.0569	1.87	0.0326	2.48	0.0008	0.6622	-0.499	-0.500	-0.369	0.4324	0.3790	-0.2786
s.cyc.34.67.2.101-11x	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	2	1	66.7	1.68	0.0189	1.92	0.0276	2.88	0.0399	0.6903	-0.406	-0.474	-0.131	0.2498	0.3506	0.3651
s.cyc.34.76.1.011-00x	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	55.8	1.64	0.0888	2.60	0.0000	2.80	0.0051	0.6185	-0.425	-0.120	-0.179	0.5061	-1.0000	0.0264
s.cyc.34.76.1.101-00x	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	67.6	1.51	0.0919	2.49	0.0810	3.15	0.1147	0.6957	-0.485	-0.177	0.030	0.5118	0.5341	0.5389
s.cyc.34.76.2.011-11x	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	2	1	60.0	1.60	0.0537	1.83	0.0214	2.58	0.0000	0.6477	-0.443	-0.521	-0.310	0.4228	0.3072	-1.0000
s.cyc.34.76.2.101-11x	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	2	1	66.8	1.56	0.0331	1.94	0.0522	3.05	0.0203	0.6909	-0.462	-0.464	-0.030	0.3426	0.4592	0.2538
s.lin.c.33.1.000-011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	92.6	1.85	0.0618	2.38	0.0000	2.78	0.0010	0.8223	-0.327	-0.234	-0.190	0.4460	-1.0000	-0.2418
s.lin.c.34.1.000-011	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	90.7	1.81	0.0985	2.43	0.0007	2.65	0.0077	0.8140	-0.346	-0.208	-0.268	0.5233	-0.2758	0.0942
s.lin.c.34.1.011-000	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	92.4	1.88	0.0615	2.38	0.0000	2.67	0.0012	0.8214	-0.313	-0.234	-0.256	0.4452	-1.0000	-0.2118
s.lin.c.37.1.000-011	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	91.0	1.80	0.0754	2.42	0.0002	2.77	0.0068	0.8153	-0.350	-0.214	-0.196	0.4790	-0.4893	0.0738
s.lin.c.37.1.011-000	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	91.9	1.90	0.0648	2.36	0.0000	2.76	0.0021	0.8193	-0.304	-0.245	-0.202	0.4539	-1.0000	-0.1197
s.lin.c.47.1.011-000	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	91.3	1.66	0.0853	2.38	0.0034	2.48	0.0073	0.8166	-0.415	-0.234	-0.369	0.4994	-0.0064	0.0854
s.lin.c.77.1.000-011	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	90.4	1.77	0.0600	2.48	0.0053	2.65	0.0047	0.8126	-0.364	-0.182	-0.268	0.4411	0.0693	0.0130
s.lin.t.33.1.000-011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	92.4	1.87	0.0605	2.39	0.0000	2.83	0.0012	0.8214	-0.318	-0.229	-0.161	0.4425	-1.0000	-0.2118
s.lin.t.34.1.000-011	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	91.3	1.78	0.0960	2.36	0.0004	2.71	0.0042	0.8166	-0.360	-0.245	-0.232	0.5190	-0.3712	-0.0056
s.lin.t.34.1.011-000	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	92.2	1.88	0.0589	2.39	0.0000	2.68	0.0007	0.8206	-0.313	-0.229	-0.250	0.4381	-1.0000	-0.3006
s.lin.t.37.1.000-011	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	91.3	1.80	0.0696	2.39	0.0009	2.84	0.0010	0.8166	-0.350	-0.229	-0.155	0.4657	-0.2329	-0.2418
s.lin.t.37.1.011-000	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	93.0	1.91	0.0601	2.37	0.0000	2.71	0.0009	0.8241	-0.299	-0.240	-0.232	0.4414	-1.0000	-0.2592
s.lin.t.44.1.011-000	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	91.0	1.80	0.0951	2.30	0.0003	2.60	0.0027	0.8153	-0.350	-0.276	-0.298	0.5174	-0.4202	-0.0783
s.lin.t.47.1.000-011	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	90.8	1.82	0.0757	2.36	0.0004	2.73	0.0010	0.8144	-0.341	-0.245	-0.220	0.4797	-0.3712	-0.2418
s.lin.t.47.1.011-000	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	91.9	1.79	0.0948	2.30	0.0004	2.54	0.0026	0.8193	-0.355	-0.276	-0.333	0.5169	-0.3712	-0.0845
s.lin.t.77.1.000-011	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	91.5	1.90	0.0665	2.38	0.0012	2.70	0.0004	0.8175	-0.304	-0.234	-0.238	0.4582	-0.1839	-0.3927
z.cyc.34.45.1.001-0x1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	2	1	1	93.8	0.79	0.0405	0.91	0.0247	2.50	0.0026	0.8275	-0.819	-1.000	-0.357	0.3760	0.3317	-0.0845
z.cyc.34.45.2.111-0x1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	2	2	1	59.6	1.08	0.0053	1.96	0.0344	2.66	0.0000	0.6450	-0.684	-0.453	-0.262	0.0392	0.3882	-1.0000
z.cyc.34.54.1.001-0x1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	2	1	1	91.2	0.79	0.0205	0.93	0.0032	2.63	0.0473	0.8162	-0.819	-0.990	-0.280	0.2632	-0.0167	0.3931
z.cyc.34.67.1.001-01x	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	2	1	1	84.2	1.01	0.0233	1.16	0.0009	2.73	0.0211	0.7840	-0.717	-0.870	-0.220	0.2845	-0.2329	0.2602
z.cyc.34.67.1.100-01x	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2	1	1	85.1	1.00	0.0104	1.93	0.1025	2.66	0.1317	0.7883	-0.722	-0.469	-0.262	0.1508	0.5743	0.5617
z.cyc.34.67.2.111-01x	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	2	2	1	61.4	0.86	0.0067	1.75	0.0350	2.57	0.0000	0.6570	-0.787	-0.563	-0.315	0.0780	0.3911	-1.0000
z.cyc.34.76.1.001-01x	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	2	1	1	84.3	1.11	0.0311	1.22	0.0127	2.71	0.0097	0.7845	-0.671	-0.839	-0.232	0.3323	0.2183	0.1322
z.cyc.34.76.1.001-10x	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	2	1	1	96.0	0.95	0.1098	1.45	0.0341	2.11	0.0329	0.8368	-0.745	-0.719	-0.589	0.5413	0.3867	0.3333
z.lin.c.33.1.001-001	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	1	1	117.1	0.87	0.0033	1.46	0.0533	1.89	0.0252	0.9168	-0.782	-0.714	-0.720	-0.0393	0.4628	0.2894
