Molec_name	Conn_12	Conn_17	Conn_2	Conn_23	Conn_3	Conn_34	Conn_4	Conn_45	Conn_67	Conn_7	Ox_N1	Ox_O2	Ox_O3	Ox_N4	Ox_O5	Ox_O6	Central_bond	LS	Ox_state	DHI/DHICA	G_rel	E_S1	f_S1	E_S2	f_S2	E_S3	f_S3	AIQM_E_rel	G_rel_norm	E_S1_norm	E_S2_norm	E_S3_norm	log_f_S1_norm	log_f_S2_norm	log_f_S3_norm	AIQM_E_rel_norm
z.cyc.34.45.1.010-1x0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	2	1	0	103.6	1.38	0.1153	1.69	0.0643	2.37	0.1478	75.2	0.1335	-0.545	-0.594	-0.435	0.5494	0.4948	0.5807	0.0569
z.cyc.34.76.1.010-10x	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	2	1	0	103.6	1.48	0.1624	1.75	0.0490	2.19	0.1335	74.8	0.1335	-0.499	-0.563	-0.542	0.6061	0.4485	0.5639	0.0502
d.cyc.23.43.1.100-100	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	103.7	1.94	0.0506	2.41	0.0214	3.28	0.1253	85.0	0.1346	-0.285	-0.219	0.107	0.4129	0.3072	0.5535	0.1937
s.lin.c.33.2.101-011	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	100.4	1.83	0.0548	1.98	0.1912	2.43	0.0000	84.1	0.0985	-0.336	-0.443	-0.399	0.4261	0.6805	-1.0000	0.1818
d.cyc.12.43.1.x01-100	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	103.9	2.04	0.1125	2.44	0.0931	3.13	0.5662	78.6	0.1368	-0.239	-0.203	0.018	0.5453	0.5579	0.8018	0.1040
d.cyc.17.17.1.x01-x01	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	103.9	1.79	0.1229	1.87	0.0272	2.99	0.0001	72.7	0.1368	-0.355	-0.500	-0.065	0.5599	0.3481	-0.6209	0.0215
d.lin.c.37.2.111-001	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	2	0	100.7	1.77	0.1538	2.23	0.0196	2.49	0.0021	77.2	0.1018	-0.364	-0.313	-0.363	0.5971	0.2923	-0.1197	0.0847
s.lin.t.27.2.011-101	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	2	0	100.7	1.74	0.0624	1.96	0.0612	2.43	0.0000	76.8	0.1018	-0.378	-0.453	-0.399	0.4476	0.4864	-1.0000	0.0785
s.cyc.23.43.1.000-101	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	104.2	1.49	0.0142	2.18	0.0729	3.19	0.0908	79.4	0.1400	-0.494	-0.339	0.054	0.2024	0.5162	0.5005	0.1156
d.lin.t.37.2.111-001	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	2	0	101.1	1.82	0.1387	2.32	0.0277	2.46	0.0008	76.9	0.1061	-0.341	-0.266	-0.381	0.5800	0.3512	-0.2786	0.0798
d.cyc.34.76.1.100-10x	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	104.5	1.64	0.0964	2.03	0.1958	2.42	0.1677	77.9	0.1433	-0.425	-0.417	-0.405	0.5197	0.6846	0.6015	0.0938
s.lin.c.34.2.101-011	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	2	0	101.2	1.66	0.1681	2.10	0.0376	2.48	0.0026	81.6	0.1072	-0.415	-0.380	-0.369	0.6118	0.4033	-0.0845	0.1464
s.lin.c.37.2.101-011	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	2	0	101.4	1.75	0.1622	2.10	0.0417	2.51	0.0021	80.5	0.1094	-0.374	-0.380	-0.351	0.6059	0.4210	-0.1197	0.1304
s.lin.t.34.2.101-011	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	2	0	101.4	1.66	0.1945	2.07	0.0430	2.48	0.0015	81.1	0.1094	-0.415	-0.396	-0.369	0.6360	0.4262	-0.1751	0.1388
z.cyc.23.43.1.010-010	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	2	1	0	104.8	1.02	0.0314	1.51	0.1447	2.39	0.1911	71.7	0.1466	-0.712	-0.688	-0.423	0.3339	0.6330	0.6230	0.0072
s.lin.c.27.2.101-011	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	2	0	101.6	1.93	0.1028	2.10	0.0346	2.47	0.0010	85.2	0.1116	-0.290	-0.380	-0.375	0.5303	0.3891	-0.2418	0.1968
z.cyc.34.67.1.100-01x	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2	1	0	105.0	1.18	0.0146	2.13	0.1042	2.67	0.1323	71.9	0.1488	-0.638	-0.365	-0.256	0.2070	0.5771	0.5624	0.0095
s.cyc.12.71.1.x11-x00	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	105.0	1.77	0.0741	2.55	0.0000	3.31	0.0104	83.2	0.1488	-0.364	-0.146	0.125	0.4761	-1.0000	0.1437	0.1679
s.lin.c.24.2.101-011	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	2	0	101.7	1.78	0.1481	2.08	0.0187	2.43	0.0013	85.8	0.1127	-0.360	-0.391	-0.399	0.5908	0.2842	-0.1986	0.2048
s.lin.c.24.2.011-101	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	2	0	101.8	1.84	0.0711	2.17	0.0172	2.46	0.0000	82.5	0.1138	-0.332	-0.344	-0.381	0.4693	0.2700	-1.0000	0.1595
s.lin.t.37.2.101-011	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	2	0	101.9	1.76	0.1691	2.05	0.0501	2.50	0.0011	80.9	0.1149	-0.369	-0.406	-0.357	0.6128	0.4522	-0.2261	0.1369
z.cyc.34.54.1.100-0x1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	2	1	0	105.4	1.24	0.0163	2.10	0.0783	2.90	0.1218	74.8	0.1532	-0.610	-0.380	-0.119	0.2253	0.5284	0.5488	0.0500
s.cyc.12.71.1.x00-x11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	105.4	1.59	0.0319	2.51	0.0402	2.62	0.0000	76.1	0.1532	-0.448	-0.167	-0.286	0.3365	0.4147	-1.0000	0.0682
d.lin.t.34.2.111-010	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	2	0	102.1	1.91	0.1002	2.39	0.0263	2.46	0.0019	85.5	0.1171	-0.299	-0.229	-0.381	0.5261	0.3424	-0.1362	0.2009
s.lin.t.27.2.110-011	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	2	0	102.3	1.63	0.1241	1.85	0.0099	2.52	0.0000	83.4	0.1193	-0.429	-0.510	-0.345	0.5615	0.1758	-1.0000	0.1715
z.cyc.17.71.1.x10-x10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	105.8	0.89	0.0379	1.32	0.0669	2.75	0.3607	61.2	0.1575	-0.773	-0.786	-0.208	0.3650	0.5015	0.7275	-0.1397
s.lin.c.23.2.110-011	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	2	0	102.5	1.84	0.0368	1.86	0.0614	2.44	0.0000	91.5	0.1214	-0.332	-0.505	-0.393	0.3602	0.4869	-1.0000	0.2849
d.lin.c.34.2.111-010	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	2	0	102.6	1.84	0.1372	2.28	0.0246	2.49	0.0019	86.9	0.1225	-0.332	-0.286	-0.363	0.5782	0.3310	-0.1362	0.2210
s.lin.t.24.2.011-101	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	2	0	102.7	1.85	0.0566	2.15	0.0376	2.47	0.0000	84.0	0.1236	-0.327	-0.354	-0.375	0.4315	0.4033	-1.0000	0.1793
z.cyc.17.23.1.x10-001	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	106.1	1.44	0.0298	1.94	0.0775	2.93	0.0747	72.6	0.1608	-0.517	-0.464	-0.101	0.3252	0.5266	0.4683	0.0197
s.lin.t.22.2.110-011	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	2	0	102.9	1.84	0.1066	2.02	0.0005	2.45	0.0000	90.9	0.1258	-0.332	-0.422	-0.387	0.5364	-0.3331	-1.0000	0.2768
z.cyc.34.45.1.001-0x1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	2	1	0	106.3	0.81	0.0007	1.13	0.1050	2.66	0.0931	70.2	0.1630	-0.810	-0.885	-0.262	-0.2962	0.5784	0.5046	-0.0135
s.cyc.17.32.1.x00-110	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	106.5	1.45	0.0071	2.63	0.0191	3.13	0.3807	77.3	0.1652	-0.513	-0.104	0.018	0.0876	0.2879	0.7364	0.0855
s.cyc.12.43.1.x00-101	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	106.5	1.84	0.1457	2.18	0.0057	3.42	0.2172	79.3	0.1652	-0.332	-0.339	0.190	0.5881	0.0817	0.6440	0.1145
s.lin.c.27.2.011-101	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	2	0	103.3	1.70	0.0660	1.89	0.0089	2.42	0.0000	79.1	0.1302	-0.397	-0.490	-0.405	0.4569	0.1577	-1.0000	0.1109
s.lin.t.37.2.011-101	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	0	2	0	103.5	1.91	0.0381	2.00	0.0313	2.44	0.0000	83.1	0.1324	-0.299	-0.432	-0.393	0.3659	0.3721	-1.0000	0.1678
s.lin.c.37.2.011-101	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	2	0	103.6	1.90	0.0477	2.01	0.0311	2.44	0.0000	84.4	0.1335	-0.304	-0.427	-0.393	0.4031	0.3710	-1.0000	0.1850
s.lin.c.22.2.110-011	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	2	0	103.8	1.69	0.0598	1.99	0.0343	2.43	0.0000	88.6	0.1357	-0.401	-0.438	-0.399	0.4406	0.3877	-1.0000	0.2444
s.lin.t.34.2.011-101	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	2	0	103.8	1.86	0.0400	2.03	0.0256	2.45	0.0001	86.8	0.1357	-0.323	-0.417	-0.387	0.3740	0.3378	-0.6209	0.2192
d.cyc.23.43.1.100-010	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	107.4	1.02	0.0008	1.66	0.0771	2.84	0.0162	87.9	0.1751	-0.712	-0.609	-0.155	-0.2741	0.5257	0.2167	0.2345
z.cyc.34.67.1.001-01x	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	2	1	0	107.4	0.94	0.0145	1.31	0.0777	2.54	0.1341	68.2	0.1751	-0.749	-0.792	-0.333	0.2059	0.5270	0.5646	-0.0420
s.lin.t.23.2.101-101	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	2	0	104.1	1.80	0.0731	2.05	0.0635	3.22	0.2372	80.6	0.1389	-0.350	-0.406	0.071	0.4739	0.4926	0.6585	0.1327
s.lin.c.23.2.101-101	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	104.1	1.91	0.0918	2.10	0.0785	3.16	0.1356	81.7	0.1389	-0.299	-0.380	0.036	0.5116	0.5288	0.5665	0.1472
s.lin.t.47.2.101-011	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	2	0	104.3	1.88	0.0657	2.14	0.0229	2.47	0.0001	84.7	0.1411	-0.313	-0.359	-0.375	0.4562	0.3188	-0.6209	0.1900
s.lin.c.23.2.011-110	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	2	0	104.3	1.75	0.1297	1.96	0.0358	2.50	0.0000	93.3	0.1411	-0.374	-0.453	-0.357	0.5688	0.3950	-1.0000	0.3107
z.cyc.12.71.1.x01-x01	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	107.7	1.42	0.0366	2.08	0.0667	3.22	0.2964	71.2	0.1783	-0.527	-0.391	0.071	0.3593	0.5010	0.6952	0.0001
s.lin.t.44.2.101-011	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	2	0	104.5	1.83	0.0725	2.14	0.0242	2.45	0.0000	86.6	0.1433	-0.336	-0.359	-0.387	0.4725	0.3282	-1.0000	0.2161
s.lin.c.34.2.011-101	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	2	0	104.5	1.87	0.0426	2.05	0.0296	2.45	0.0001	86.9	0.1433	-0.318	-0.406	-0.387	0.3844	0.3625	-0.6209	0.2212
s.cyc.23.43.1.000-110	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	107.9	1.42	0.0571	1.63	0.0776	3.11	0.0099	82.6	0.1805	-0.527	-0.625	0.006	0.4329	0.5268	0.1356	0.1604
s.lin.t.22.2.101-101	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	2	0	104.7	2.01	0.0117	2.03	0.0000	3.44	0.0000	81.9	0.1455	-0.253	-0.417	0.202	0.1703	-1.0000	-1.0000	0.1502
s.lin.c.47.2.011-101	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	2	0	104.8	1.84	0.0781	2.11	0.0228	2.51	0.0005	86.7	0.1466	-0.332	-0.375	-0.351	0.4848	0.3180	-0.3559	0.2180
d.lin.t.34.2.100-111	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	2	0	104.8	2.41	0.0509	2.81	0.0741	2.86	0.0158	88.6	0.1466	-0.067	-0.010	-0.143	0.4139	0.5190	0.2126	0.2440
s.lin.c.77.2.101-011	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	2	0	104.9	1.89	0.0998	2.06	0.0206	2.55	0.0043	81.1	0.1477	-0.309	-0.401	-0.327	0.5254	0.3007	-0.0017	0.1395
s.lin.c.44.2.101-011	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	2	0	104.9	1.83	0.0693	2.13	0.0259	2.49	0.0001	86.8	0.1477	-0.336	-0.365	-0.363	0.4650	0.3398	-0.6209	0.2185
s.lin.c.47.2.101-011	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	2	0	104.9	1.88	0.0611	2.13	0.0260	2.50	0.0001	86.4	0.1477	-0.313	-0.365	-0.357	0.4442	0.3404	-0.6209	0.2129
s.lin.t.23.2.110-011	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	2	0	105.0	1.66	0.0691	1.81	0.0284	2.42	0.0000	91.1	0.1488	-0.415	-0.531	-0.405	0.4645	0.3555	-1.0000	0.2789
z.cyc.34.54.1.001-0x1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	2	1	0	108.3	0.99	0.0188	1.27	0.0636	2.79	0.1341	73.5	0.1849	-0.726	-0.813	-0.185	0.2489	0.4929	0.5646	0.0320
s.lin.t.47.2.011-101	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	2	0	105.2	1.84	0.0801	2.08	0.0202	2.51	0.0003	87.2	0.1510	-0.332	-0.391	-0.351	0.4890	0.2974	-0.4400	0.2250
s.lin.t.77.2.101-011	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	2	0	105.3	1.91	0.0706	2.08	0.0175	2.52	0.0073	85.8	0.1521	-0.299	-0.391	-0.345	0.4681	0.2729	0.0854	0.2048
d.lin.t.23.2.100-111	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	2	0	105.5	1.81	0.0069	2.48	0.0000	2.57	0.0492	91.6	0.1543	-0.346	-0.182	-0.315	0.0829	-1.0000	0.3996	0.2868
d.lin.c.34.2.100-111	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	2	0	105.5	2.48	0.0579	2.82	0.0642	2.89	0.0112	88.7	0.1543	-0.035	-0.005	-0.125	0.4352	0.4945	0.1559	0.2452
z.cyc.12.43.1.x01-001	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	2	1	0	108.9	1.26	0.0756	1.82	0.0637	3.02	0.3142	77.0	0.1915	-0.601	-0.526	-0.048	0.4794	0.4932	0.7048	0.0815
d.cyc.34.67.1.010-10x	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	109.0	1.40	0.0284	1.59	0.1366	2.27	0.2391	78.6	0.1926	-0.536	-0.646	-0.494	0.3172	0.6232	0.6599	0.1035
s.lin.t.33.2.101-101	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	2	0	105.8	1.78	0.3297	2.17	0.0026	2.93	0.0001	80.9	0.1575	-0.360	-0.344	-0.101	0.7234	-0.0521	-0.6209	0.1361
s.lin.t.23.2.011-110	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	2	0	105.9	1.69	0.1492	1.94	0.0090	2.49	0.0000	93.7	0.1586	-0.401	-0.464	-0.363	0.5921	0.1596	-1.0000	0.3156
s.cyc.17.17.1.x11-x00	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	109.3	1.03	0.0209	2.45	0.0062	2.62	0.0000	80.0	0.1958	-0.708	-0.198	-0.286	0.2664	0.0961	-1.0000	0.1239
z.cyc.23.34.1.010-010	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	1	0	109.4	0.85	0.0143	1.51	0.0736	2.31	0.0286	72.2	0.1969	-0.791	-0.688	-0.470	0.2036	0.5178	0.3103	0.0137
s.lin.t.24.2.110-011	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	2	0	106.0	1.57	0.1611	1.88	0.0056	2.49	0.0000	90.1	0.1597	-0.457	-0.495	-0.363	0.6048	0.0787	-1.0000	0.2651
s.cyc.23.34.1.000-110	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	109.6	1.24	0.0167	1.43	0.1002	2.90	0.0176	83.8	0.1991	-0.610	-0.729	-0.119	0.2293	0.5704	0.2303	0.1777
d.cyc.23.43.1.001-100	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	109.7	1.09	0.0401	1.99	0.0128	2.75	0.1501	89.0	0.2002	-0.680	-0.438	-0.208	0.3744	0.2196	0.5832	0.2497
z.cyc.17.32.1.x10-001	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0	109.8	1.18	0.0188	1.79	0.0122	2.71	0.3232	75.4	0.2013	-0.638	-0.542	-0.232	0.2489	0.2114	0.7095	0.0588
z.cyc.34.76.1.001-01x	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	2	1	0	109.9	0.80	0.0000	1.12	0.1080	2.43	0.0738	71.6	0.2024	-0.814	-0.891	-0.399	-1.0000	0.5832	0.4663	0.0060
s.lin.c.33.2.101-101	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	106.5	1.75	0.1912	2.17	0.0352	2.93	0.0055	82.0	0.1652	-0.374	-0.344	-0.101	0.6331	0.3921	0.0388	0.1520
z.cyc.17.32.1.x01-010	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	110.0	1.02	0.0443	1.53	0.2036	2.47	0.0860	71.7	0.2035	-0.712	-0.677	-0.375	0.3909	0.6913	0.4915	0.0065
d.lin.c.23.2.100-111	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	2	0	106.6	1.79	0.0015	2.49	0.0000	2.60	0.0653	93.2	0.1663	-0.355	-0.177	-0.298	-0.1699	-1.0000	0.4462	0.3094
s.lin.c.27.2.101-110	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	2	0	106.8	2.00	0.0010	2.10	0.0024	2.98	0.5696	83.4	0.1685	-0.258	-0.380	-0.071	-0.2371	-0.0657	0.8028	0.1715
s.cyc.12.34.1.x00-101	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	110.3	1.76	0.1618	2.19	0.0122	3.43	0.2137	81.4	0.2068	-0.369	-0.333	0.196	0.6055	0.2114	0.6414	0.1432
s.lin.t.24.2.101-101	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	2	0	107.2	2.03	0.0034	2.24	0.0383	3.17	0.4214	83.0	0.1729	-0.244	-0.307	0.042	-0.0344	0.4065	0.7532	0.1660
z.cyc.23.34.1.010-100	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	2	1	0	110.6	1.21	0.0293	2.03	0.1393	2.53	0.2119	89.6	0.2101	-0.624	-0.417	-0.339	0.3224	0.6266	0.6400	0.2592
d.cyc.17.32.1.x01-100	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	110.8	1.07	0.0138	1.72	0.1027	3.01	0.0193	86.2	0.2123	-0.689	-0.578	-0.054	0.1977	0.5746	0.2455	0.2102
z.lin.c.23.2.010-111	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	2	2	0	107.5	1.29	0.1868	2.04	0.0177	2.49	0.0000	97.5	0.1761	-0.587	-0.411	-0.363	0.6293	0.2749	-1.0000	0.3694
s.lin.c.27.2.110-011	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	2	0	107.7	1.79	0.1015	1.99	0.0169	2.47	0.0004	96.2	0.1783	-0.355	-0.438	-0.375	0.5282	0.2670	-0.3927	0.3513
s.lin.c.22.2.101-101	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	107.7	1.84	0.0139	2.01	0.0000	3.28	0.0000	88.1	0.1783	-0.332	-0.427	0.107	0.1989	-1.0000	-1.0000	0.2369
s.lin.t.33.2.110-011	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	2	0	107.8	1.71	0.0877	1.77	0.0215	2.45	0.0000	96.5	0.1794	-0.392	-0.552	-0.387	0.5040	0.3080	-1.0000	0.3552
d.lin.c.77.2.111-001	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	2	0	107.8	1.72	0.1948	2.12	0.0089	2.72	0.2246	79.4	0.1794	-0.387	-0.370	-0.226	0.6362	0.1577	0.6496	0.1149
s.lin.t.23.2.101-110	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	2	0	107.9	1.87	0.0943	2.13	0.0070	3.12	0.2579	91.3	0.1805	-0.318	-0.365	0.012	0.5160	0.1167	0.6723	0.2827
s.lin.c.24.2.110-011	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	2	0	107.9	1.71	0.1192	1.98	0.0181	2.45	0.0001	96.8	0.1805	-0.392	-0.443	-0.387	0.5549	0.2787	-0.6209	0.3600
z.cyc.34.45.1.001-1x0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	1	0	111.3	1.01	0.1777	1.25	0.0520	2.37	0.1535	75.7	0.2177	-0.717	-0.823	-0.435	0.6210	0.4586	0.5869	0.0637
z.lin.c.33.2.001-111	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	2	2	0	108.0	1.42	0.2058	2.08	0.0452	2.46	0.0014	92.6	0.1816	-0.527	-0.391	-0.381	0.6453	0.4347	-0.1864	0.3003
z.cyc.12.43.1.x10-010	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	2	1	0	111.4	1.09	0.0348	1.69	0.0382	2.93	0.0674	71.8	0.2188	-0.680	-0.594	-0.101	0.3509	0.4060	0.4514	0.0085
z.cyc.34.76.1.001-10x	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	2	1	0	111.5	0.99	0.1419	1.33	0.0432	2.02	0.0526	73.8	0.2199	-0.726	-0.781	-0.643	0.5837	0.4270	0.4106	0.0366
d.lin.t.47.2.111-001	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	2	0	108.1	1.65	0.1494	2.13	0.0182	2.52	0.1536	79.5	0.1827	-0.420	-0.365	-0.345	0.5923	0.2796	0.5870	0.1164
z.lin.t.23.2.010-111	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	2	2	0	108.2	1.23	0.1394	2.19	0.0137	2.48	0.0000	97.0	0.1838	-0.615	-0.333	-0.369	0.5808	0.2312	-1.0000	0.3631
d.lin.c.37.2.100-111	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	2	0	108.2	2.34	0.0703	2.63	0.1224	2.86	0.0003	91.2	0.1838	-0.100	-0.104	-0.143	0.4674	0.6045	-0.4400	0.2814
d.lin.t.37.2.100-111	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	2	0	108.2	2.31	0.0705	2.62	0.0982	2.85	0.0001	90.6	0.1838	-0.114	-0.109	-0.149	0.4679	0.5670	-0.6209	0.2731
s.lin.t.27.2.011-110	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	2	0	108.5	1.84	0.0443	2.05	0.0217	2.46	0.0000	91.2	0.1871	-0.332	-0.406	-0.381	0.3909	0.3096	-1.0000	0.2805
z.lin.t.33.2.001-111	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	2	2	0	108.5	1.31	0.2348	2.07	0.0159	2.48	0.0006	91.8	0.1871	-0.578	-0.396	-0.369	0.6672	0.2566	-0.3259	0.2891
s.lin.t.34.2.110-011	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	2	0	108.6	1.69	0.1287	1.88	0.0039	2.48	0.0002	93.1	0.1882	-0.401	-0.495	-0.369	0.5676	0.0170	-0.5068	0.3080
s.lin.c.34.2.011-110	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	2	0	108.7	1.88	0.0708	1.92	0.0230	2.44	0.0000	95.7	0.1893	-0.313	-0.474	-0.393	0.4686	0.3195	-1.0000	0.3438
z.lin.c.24.2.010-111	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	2	2	0	108.8	1.27	0.1643	1.92	0.0375	2.65	0.5689	92.0	0.1904	-0.596	-0.474	-0.268	0.6080	0.4029	0.8026	0.2928
z.cyc.23.43.1.100-001	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	2	1	0	112.2	1.08	0.0370	1.55	0.0195	2.84	0.0211	90.0	0.2276	-0.684	-0.667	-0.155	0.3611	0.2914	0.2602	0.2638
s.lin.t.37.2.110-011	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	2	0	108.9	1.72	0.1102	1.87	0.0074	2.49	0.0005	92.5	0.1915	-0.387	-0.500	-0.363	0.5419	0.1262	-0.3559	0.2995
s.lin.t.34.2.011-110	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	2	0	108.9	1.87	0.0410	1.93	0.0452	2.44	0.0000	95.9	0.1915	-0.318	-0.469	-0.393	0.3781	0.4347	-1.0000	0.3471
s.lin.t.23.2.110-101	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	2	0	109.0	1.79	0.1531	2.11	0.0649	3.03	0.0195	90.3	0.1926	-0.355	-0.375	-0.042	0.5963	0.4964	0.2472	0.2680
